graph,order,size,time,iterations,error,technique,min_compute
"indochina-2004","7414866","195418438","236438.672","53","0.0000034523","pagerankComponentwiseCudaL1Norm","10"
"indochina-2004","7414866","195418438","54982.375","54","0.000003386","pagerankComponentwiseCudaL1Norm","50"
"indochina-2004","7414866","195418438","30685.738","55","0.0000033177","pagerankComponentwiseCudaL1Norm","100"
"indochina-2004","7414866","195418438","8422.333","57","0.0000031072","pagerankComponentwiseCudaL1Norm","500"
"indochina-2004","7414866","195418438","5107.264","58","0.000003002","pagerankComponentwiseCudaL1Norm","1000"
"indochina-2004","7414866","195418438","2544.436","59","0.0000031441","pagerankComponentwiseCudaL1Norm","5000"
"indochina-2004","7414866","195418438","2152.238","60","0.0000027662","pagerankComponentwiseCudaL1Norm","10000"
"indochina-2004","7414866","195418438","1747.379","61","0.0000027251","pagerankComponentwiseCudaL1Norm","50000"
"indochina-2004","7414866","195418438","1695.398","61","0.0000030537","pagerankComponentwiseCudaL1Norm","100000"
"indochina-2004","7414866","195418438","1533.283","61","0.0000027068","pagerankComponentwiseCudaL1Norm","500000"
"indochina-2004","7414866","195418438","1511.579","61","0.000003017","pagerankComponentwiseCudaL1Norm","1000000"
"indochina-2004","7414866","195418438","1467.814","61","0.0000018613","pagerankComponentwiseCudaL1Norm","5000000"
"indochina-2004","7414866","195418438","1366.319","59","5.8543e-8","pagerankComponentwiseCudaL1Norm","10000000"
"indochina-2004","7414866","195418438","1365.543","59","5.8543e-8","pagerankComponentwiseCudaL1Norm","50000000"
"indochina-2004","7414866","195418438","70.95","36","0.00010355","pagerankMonolithicCudaL2Norm","0"
"indochina-2004","7414866","195418438","1904559.75","38","0.00008702","pagerankComponentwiseCudaL2Norm","1"
"indochina-2004","7414866","195418438","416482.5","39","0.000086613","pagerankComponentwiseCudaL2Norm","5"
"indochina-2004","7414866","195418438","210321.875","39","0.000075557","pagerankComponentwiseCudaL2Norm","10"
"indochina-2004","7414866","195418438","42954.434","40","0.000077014","pagerankComponentwiseCudaL2Norm","50"
"indochina-2004","7414866","195418438","25226.176","40","0.000089367","pagerankComponentwiseCudaL2Norm","100"
"indochina-2004","7414866","195418438","7090.039","42","0.000090084","pagerankComponentwiseCudaL2Norm","500"
"indochina-2004","7414866","195418438","4259.744","42","0.00007806","pagerankComponentwiseCudaL2Norm","1000"
"indochina-2004","7414866","195418438","2030.816","44","0.000086325","pagerankComponentwiseCudaL2Norm","5000"
"indochina-2004","7414866","195418438","1677.97","44","0.000071701","pagerankComponentwiseCudaL2Norm","10000"
"indochina-2004","7414866","195418438","1300.277","44","0.000085325","pagerankComponentwiseCudaL2Norm","50000"
"indochina-2004","7414866","195418438","1238.381","43","0.000088606","pagerankComponentwiseCudaL2Norm","100000"
"indochina-2004","7414866","195418438","1051.513","42","0.00010614","pagerankComponentwiseCudaL2Norm","500000"
"indochina-2004","7414866","195418438","1015.107","41","0.00010912","pagerankComponentwiseCudaL2Norm","1000000"
"indochina-2004","7414866","195418438","951.953","39","0.00011439","pagerankComponentwiseCudaL2Norm","5000000"
"indochina-2004","7414866","195418438","833.235","36","0.00010355","pagerankComponentwiseCudaL2Norm","10000000"
"indochina-2004","7414866","195418438","836.5","36","0.00010355","pagerankComponentwiseCudaL2Norm","50000000"
"indochina-2004","7414866","195418438","61.613","31","0.0002794","pagerankMonolithicCudaLiNorm","0"
"indochina-2004","7414866","195418438","27708.262","13","0.21808","pagerankComponentwiseCudaLiNorm","1"
"indochina-2004","7414866","195418438","7457.872","14","0.2136","pagerankComponentwiseCudaLiNorm","5"
"indochina-2004","7414866","195418438","4600.909","14","0.20998","pagerankComponentwiseCudaLiNorm","10"
"indochina-2004","7414866","195418438","1828.283","14","0.1974","pagerankComponentwiseCudaLiNorm","50"
"indochina-2004","7414866","195418438","1390.199","14","0.1862","pagerankComponentwiseCudaLiNorm","100"
"indochina-2004","7414866","195418438","911.452","15","0.13953","pagerankComponentwiseCudaLiNorm","500"
"indochina-2004","7414866","195418438","794.224","16","0.10846","pagerankComponentwiseCudaLiNorm","1000"
"indochina-2004","7414866","195418438","675.235","18","0.040199","pagerankComponentwiseCudaLiNorm","5000"
"indochina-2004","7414866","195418438","663.376","20","0.018005","pagerankComponentwiseCudaLiNorm","10000"
"indochina-2004","7414866","195418438","661.041","23","0.0065201","pagerankComponentwiseCudaLiNorm","50000"
"indochina-2004","7414866","195418438","678.007","24","0.0046103","pagerankComponentwiseCudaLiNorm","100000"
"indochina-2004","7414866","195418438","681.439","27","0.0022323","pagerankComponentwiseCudaLiNorm","500000"
"indochina-2004","7414866","195418438","709.969","28","0.0012426","pagerankComponentwiseCudaLiNorm","1000000"
"indochina-2004","7414866","195418438","765.662","31","0.00044506","pagerankComponentwiseCudaLiNorm","5000000"
"indochina-2004","7414866","195418438","717.602","31","0.0002794","pagerankComponentwiseCudaLiNorm","10000000"
"indochina-2004","7414866","195418438","717.543","31","0.0002794","pagerankComponentwiseCudaLiNorm","50000000"
"italy_osm","6686493","14027956","26.933","63","0","pagerankMonolithicCudaL1Norm","0"
"italy_osm","6686493","14027956","1266.448","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","1"
"italy_osm","6686493","14027956","1265.856","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","5"
"italy_osm","6686493","14027956","1265.755","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","10"
"italy_osm","6686493","14027956","1265.848","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","50"
"italy_osm","6686493","14027956","1265.704","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","100"
"italy_osm","6686493","14027956","1265.923","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","500"
"italy_osm","6686493","14027956","1266.236","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","1000"
"italy_osm","6686493","14027956","1265.622","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","5000"
"italy_osm","6686493","14027956","1266.118","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","10000"
"italy_osm","6686493","14027956","1265.598","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","50000"
"italy_osm","6686493","14027956","1265.565","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","100000"
"italy_osm","6686493","14027956","1265.661","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","500000"
"italy_osm","6686493","14027956","1265.946","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","1000000"
"italy_osm","6686493","14027956","1265.816","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","5000000"
"italy_osm","6686493","14027956","1266.689","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","10000000"
"italy_osm","6686493","14027956","1265.695","63","7.6394e-9","pagerankComponentwiseCudaL1Norm","50000000"
"italy_osm","6686493","14027956","8.598","20","0.00066253","pagerankMonolithicCudaL2Norm","0"
"italy_osm","6686493","14027956","401.939","20","0.00066253","pagerankComponentwiseCudaL2Norm","1"
"italy_osm","6686493","14027956","401.92","20","0.00066253","pagerankComponentwiseCudaL2Norm","5"
"italy_osm","6686493","14027956","401.919","20","0.00066253","pagerankComponentwiseCudaL2Norm","10"
"italy_osm","6686493","14027956","401.933","20","0.00066253","pagerankComponentwiseCudaL2Norm","50"
"italy_osm","6686493","14027956","401.915","20","0.00066253","pagerankComponentwiseCudaL2Norm","100"
"italy_osm","6686493","14027956","401.932","20","0.00066253","pagerankComponentwiseCudaL2Norm","500"
"italy_osm","6686493","14027956","401.944","20","0.00066253","pagerankComponentwiseCudaL2Norm","1000"
"italy_osm","6686493","14027956","401.988","20","0.00066253","pagerankComponentwiseCudaL2Norm","5000"
"italy_osm","6686493","14027956","401.961","20","0.00066253","pagerankComponentwiseCudaL2Norm","10000"
"italy_osm","6686493","14027956","401.945","20","0.00066253","pagerankComponentwiseCudaL2Norm","50000"
"italy_osm","6686493","14027956","401.96","20","0.00066253","pagerankComponentwiseCudaL2Norm","100000"
"italy_osm","6686493","14027956","401.88","20","0.00066253","pagerankComponentwiseCudaL2Norm","500000"
"italy_osm","6686493","14027956","401.869","20","0.00066253","pagerankComponentwiseCudaL2Norm","1000000"
"italy_osm","6686493","14027956","401.866","20","0.00066253","pagerankComponentwiseCudaL2Norm","5000000"
"italy_osm","6686493","14027956","402.079","20","0.00066253","pagerankComponentwiseCudaL2Norm","10000000"
"italy_osm","6686493","14027956","401.843","20","0.00066253","pagerankComponentwiseCudaL2Norm","50000000"
"italy_osm","6686493","14027956","0.557","1","0.037756","pagerankMonolithicCudaLiNorm","0"
"italy_osm","6686493","14027956","22.309","1","0.037756","pagerankComponentwiseCudaLiNorm","1"
"italy_osm","6686493","14027956","20.385","1","0.037756","pagerankComponentwiseCudaLiNorm","5"
"italy_osm","6686493","14027956","20.223","1","0.037756","pagerankComponentwiseCudaLiNorm","10"
"italy_osm","6686493","14027956","20.216","1","0.037756","pagerankComponentwiseCudaLiNorm","50"
"italy_osm","6686493","14027956","20.225","1","0.037756","pagerankComponentwiseCudaLiNorm","100"
"italy_osm","6686493","14027956","20.222","1","0.037756","pagerankComponentwiseCudaLiNorm","500"
"italy_osm","6686493","14027956","20.225","1","0.037756","pagerankComponentwiseCudaLiNorm","1000"
"italy_osm","6686493","14027956","20.223","1","0.037756","pagerankComponentwiseCudaLiNorm","5000"
"italy_osm","6686493","14027956","20.226","1","0.037756","pagerankComponentwiseCudaLiNorm","10000"
"italy_osm","6686493","14027956","20.222","1","0.037756","pagerankComponentwiseCudaLiNorm","50000"
"italy_osm","6686493","14027956","20.225","1","0.037756","pagerankComponentwiseCudaLiNorm","100000"
"italy_osm","6686493","14027956","20.22","1","0.037756","pagerankComponentwiseCudaLiNorm","500000"
"italy_osm","6686493","14027956","20.22","1","0.037756","pagerankComponentwiseCudaLiNorm","1000000"
"italy_osm","6686493","14027956","20.219","1","0.037756","pagerankComponentwiseCudaLiNorm","5000000"
"italy_osm","6686493","14027956","20.221","1","0.037756","pagerankComponentwiseCudaLiNorm","10000000"
"italy_osm","6686493","14027956","20.219","1","0.037756","pagerankComponentwiseCudaLiNorm","50000000"
"great-britain_osm","7733822","16313034","35.795","67","0","pagerankMonolithicCudaL1Norm","0"
"great-britain_osm","7733822","16313034","1554.631","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","1"
"great-britain_osm","7733822","16313034","1554.68","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","5"
"great-britain_osm","7733822","16313034","1554.661","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","10"
"great-britain_osm","7733822","16313034","1558.013","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","50"
"great-britain_osm","7733822","16313034","1554.508","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","100"
"great-britain_osm","7733822","16313034","1554.309","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","500"
"great-britain_osm","7733822","16313034","1554.436","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","1000"
"great-britain_osm","7733822","16313034","1558.512","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","5000"
"great-britain_osm","7733822","16313034","1554.743","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","10000"
"great-britain_osm","7733822","16313034","1554.627","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","50000"
"great-britain_osm","7733822","16313034","1554.666","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","100000"
"great-britain_osm","7733822","16313034","1557.06","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","500000"
"great-britain_osm","7733822","16313034","1554.677","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","1000000"
"great-britain_osm","7733822","16313034","1554.821","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","5000000"
"great-britain_osm","7733822","16313034","1554.679","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","10000000"
"great-britain_osm","7733822","16313034","1556.006","67","1.5308e-8","pagerankComponentwiseCudaL1Norm","50000000"
"great-britain_osm","7733822","16313034","12.359","23","0.00080939","pagerankMonolithicCudaL2Norm","0"
"great-britain_osm","7733822","16313034","533.833","23","0.00080939","pagerankComponentwiseCudaL2Norm","1"
"great-britain_osm","7733822","16313034","533.795","23","0.00080939","pagerankComponentwiseCudaL2Norm","5"
"great-britain_osm","7733822","16313034","533.651","23","0.00080939","pagerankComponentwiseCudaL2Norm","10"
"great-britain_osm","7733822","16313034","533.669","23","0.00080939","pagerankComponentwiseCudaL2Norm","50"
"great-britain_osm","7733822","16313034","533.662","23","0.00080939","pagerankComponentwiseCudaL2Norm","100"
"great-britain_osm","7733822","16313034","533.677","23","0.00080939","pagerankComponentwiseCudaL2Norm","500"
"great-britain_osm","7733822","16313034","535.979","23","0.00080939","pagerankComponentwiseCudaL2Norm","1000"
"great-britain_osm","7733822","16313034","533.664","23","0.00080939","pagerankComponentwiseCudaL2Norm","5000"
"great-britain_osm","7733822","16313034","533.716","23","0.00080939","pagerankComponentwiseCudaL2Norm","10000"
"great-britain_osm","7733822","16313034","533.685","23","0.00080939","pagerankComponentwiseCudaL2Norm","50000"
"great-britain_osm","7733822","16313034","533.673","23","0.00080939","pagerankComponentwiseCudaL2Norm","100000"
"great-britain_osm","7733822","16313034","533.705","23","0.00080939","pagerankComponentwiseCudaL2Norm","500000"
"great-britain_osm","7733822","16313034","533.666","23","0.00080939","pagerankComponentwiseCudaL2Norm","1000000"
"great-britain_osm","7733822","16313034","533.745","23","0.00080939","pagerankComponentwiseCudaL2Norm","5000000"
"great-britain_osm","7733822","16313034","536.133","23","0.00080939","pagerankComponentwiseCudaL2Norm","10000000"
"great-britain_osm","7733822","16313034","533.702","23","0.00080939","pagerankComponentwiseCudaL2Norm","50000000"
"great-britain_osm","7733822","16313034","0.676","1","0.078761","pagerankMonolithicCudaLiNorm","0"
"great-britain_osm","7733822","16313034","23.354","1","0.078761","pagerankComponentwiseCudaLiNorm","1"
"great-britain_osm","7733822","16313034","23.346","1","0.078761","pagerankComponentwiseCudaLiNorm","5"
"great-britain_osm","7733822","16313034","23.349","1","0.078761","pagerankComponentwiseCudaLiNorm","10"
"great-britain_osm","7733822","16313034","23.339","1","0.078761","pagerankComponentwiseCudaLiNorm","50"
"great-britain_osm","7733822","16313034","23.344","1","0.078761","pagerankComponentwiseCudaLiNorm","100"
"great-britain_osm","7733822","16313034","23.342","1","0.078761","pagerankComponentwiseCudaLiNorm","500"
"great-britain_osm","7733822","16313034","23.342","1","0.078761","pagerankComponentwiseCudaLiNorm","1000"
"great-britain_osm","7733822","16313034","23.34","1","0.078761","pagerankComponentwiseCudaLiNorm","5000"
"great-britain_osm","7733822","16313034","23.342","1","0.078761","pagerankComponentwiseCudaLiNorm","10000"
"great-britain_osm","7733822","16313034","25.107","1","0.078761","pagerankComponentwiseCudaLiNorm","50000"
"great-britain_osm","7733822","16313034","23.556","1","0.078761","pagerankComponentwiseCudaLiNorm","100000"
"great-britain_osm","7733822","16313034","23.345","1","0.078761","pagerankComponentwiseCudaLiNorm","500000"
"great-britain_osm","7733822","16313034","23.346","1","0.078761","pagerankComponentwiseCudaLiNorm","1000000"
"great-britain_osm","7733822","16313034","23.341","1","0.078761","pagerankComponentwiseCudaLiNorm","5000000"
"great-britain_osm","7733822","16313034","23.343","1","0.078761","pagerankComponentwiseCudaLiNorm","10000000"
"great-britain_osm","7733822","16313034","23.342","1","0.078761","pagerankComponentwiseCudaLiNorm","50000000"
"germany_osm","11548845","24738362","57.032","65","0","pagerankMonolithicCudaL1Norm","0"
"germany_osm","11548845","24738362","2239.846","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","1"
"germany_osm","11548845","24738362","2238.961","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","5"
"germany_osm","11548845","24738362","2245.293","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","10"
"germany_osm","11548845","24738362","2239.093","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","50"
"germany_osm","11548845","24738362","2240.188","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","100"
"germany_osm","11548845","24738362","2243.718","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","500"
"germany_osm","11548845","24738362","2238.708","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","1000"
"germany_osm","11548845","24738362","2238.64","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","5000"
"germany_osm","11548845","24738362","2241.619","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","10000"
"germany_osm","11548845","24738362","2238.561","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","50000"
"germany_osm","11548845","24738362","2238.748","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","100000"
"germany_osm","11548845","24738362","2243.197","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","500000"
"germany_osm","11548845","24738362","2239.662","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","1000000"
"germany_osm","11548845","24738362","2238.778","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","5000000"
"germany_osm","11548845","24738362","2242.174","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","10000000"
"germany_osm","11548845","24738362","2238.77","65","1.5929e-8","pagerankComponentwiseCudaL1Norm","50000000"
"germany_osm","11548845","24738362","18.579","21","0.00093146","pagerankMonolithicCudaL2Norm","0"
"germany_osm","11548845","24738362","723.434","21","0.00093146","pagerankComponentwiseCudaL2Norm","1"
"germany_osm","11548845","24738362","725.358","21","0.00093146","pagerankComponentwiseCudaL2Norm","5"
"germany_osm","11548845","24738362","723.401","21","0.00093146","pagerankComponentwiseCudaL2Norm","10"
"germany_osm","11548845","24738362","723.369","21","0.00093146","pagerankComponentwiseCudaL2Norm","50"
"germany_osm","11548845","24738362","723.307","21","0.00093146","pagerankComponentwiseCudaL2Norm","100"
"germany_osm","11548845","24738362","723.383","21","0.00093146","pagerankComponentwiseCudaL2Norm","500"
"germany_osm","11548845","24738362","727.139","21","0.00093146","pagerankComponentwiseCudaL2Norm","1000"
"germany_osm","11548845","24738362","723.39","21","0.00093146","pagerankComponentwiseCudaL2Norm","5000"
"germany_osm","11548845","24738362","723.395","21","0.00093146","pagerankComponentwiseCudaL2Norm","10000"
"germany_osm","11548845","24738362","723.406","21","0.00093146","pagerankComponentwiseCudaL2Norm","50000"
"germany_osm","11548845","24738362","723.338","21","0.00093146","pagerankComponentwiseCudaL2Norm","100000"
"germany_osm","11548845","24738362","725.241","21","0.00093146","pagerankComponentwiseCudaL2Norm","500000"
"germany_osm","11548845","24738362","723.356","21","0.00093146","pagerankComponentwiseCudaL2Norm","1000000"
"germany_osm","11548845","24738362","723.434","21","0.00093146","pagerankComponentwiseCudaL2Norm","5000000"
"germany_osm","11548845","24738362","723.391","21","0.00093146","pagerankComponentwiseCudaL2Norm","10000000"
"germany_osm","11548845","24738362","723.468","21","0.00093146","pagerankComponentwiseCudaL2Norm","50000000"
"germany_osm","11548845","24738362","1.089","1","0.068314","pagerankMonolithicCudaLiNorm","0"
"germany_osm","11548845","24738362","36.929","1","0.068314","pagerankComponentwiseCudaLiNorm","1"
"germany_osm","11548845","24738362","34.64","1","0.068314","pagerankComponentwiseCudaLiNorm","5"
"germany_osm","11548845","24738362","34.661","1","0.068314","pagerankComponentwiseCudaLiNorm","10"
"germany_osm","11548845","24738362","34.87","1","0.068314","pagerankComponentwiseCudaLiNorm","50"
"germany_osm","11548845","24738362","34.634","1","0.068314","pagerankComponentwiseCudaLiNorm","100"
"germany_osm","11548845","24738362","34.648","1","0.068314","pagerankComponentwiseCudaLiNorm","500"
"germany_osm","11548845","24738362","34.654","1","0.068314","pagerankComponentwiseCudaLiNorm","1000"
"germany_osm","11548845","24738362","36.964","1","0.068314","pagerankComponentwiseCudaLiNorm","5000"
"germany_osm","11548845","24738362","34.65","1","0.068314","pagerankComponentwiseCudaLiNorm","10000"
"germany_osm","11548845","24738362","34.649","1","0.068314","pagerankComponentwiseCudaLiNorm","50000"
"germany_osm","11548845","24738362","34.659","1","0.068314","pagerankComponentwiseCudaLiNorm","100000"
"germany_osm","11548845","24738362","34.651","1","0.068314","pagerankComponentwiseCudaLiNorm","500000"
"germany_osm","11548845","24738362","34.652","1","0.068314","pagerankComponentwiseCudaLiNorm","1000000"
"germany_osm","11548845","24738362","34.638","1","0.068314","pagerankComponentwiseCudaLiNorm","5000000"
"germany_osm","11548845","24738362","36.809","1","0.068314","pagerankComponentwiseCudaLiNorm","10000000"
"germany_osm","11548845","24738362","34.661","1","0.068314","pagerankComponentwiseCudaLiNorm","50000000"
"asia_osm","11950757","25423206","46.583","63","0","pagerankMonolithicCudaL1Norm","0"
"asia_osm","11950757","25423206","2253.178","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","1"
"asia_osm","11950757","25423206","2248.837","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","5"
"asia_osm","11950757","25423206","2248.738","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","10"
"asia_osm","11950757","25423206","2251.74","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","50"
"asia_osm","11950757","25423206","2249.674","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","100"
"asia_osm","11950757","25423206","2248.353","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","500"
"asia_osm","11950757","25423206","2252.845","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","1000"
"asia_osm","11950757","25423206","2248.5","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","5000"
"asia_osm","11950757","25423206","2248.797","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","10000"
"asia_osm","11950757","25423206","2253.851","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","50000"
"asia_osm","11950757","25423206","2248.746","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","100000"
"asia_osm","11950757","25423206","2248.613","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","500000"
"asia_osm","11950757","25423206","2252.453","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","1000000"
"asia_osm","11950757","25423206","2248.481","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","5000000"
"asia_osm","11950757","25423206","2248.458","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","10000000"
"asia_osm","11950757","25423206","2251.706","63","9.9063e-9","pagerankComponentwiseCudaL1Norm","50000000"
"asia_osm","11950757","25423206","14.198","19","0.00083822","pagerankMonolithicCudaL2Norm","0"
"asia_osm","11950757","25423206","678.289","19","0.00083823","pagerankComponentwiseCudaL2Norm","1"
"asia_osm","11950757","25423206","678.416","19","0.00083823","pagerankComponentwiseCudaL2Norm","5"
"asia_osm","11950757","25423206","678.365","19","0.00083823","pagerankComponentwiseCudaL2Norm","10"
"asia_osm","11950757","25423206","678.369","19","0.00083823","pagerankComponentwiseCudaL2Norm","50"
"asia_osm","11950757","25423206","680.935","19","0.00083823","pagerankComponentwiseCudaL2Norm","100"
"asia_osm","11950757","25423206","678.365","19","0.00083823","pagerankComponentwiseCudaL2Norm","500"
"asia_osm","11950757","25423206","678.31","19","0.00083823","pagerankComponentwiseCudaL2Norm","1000"
"asia_osm","11950757","25423206","679.142","19","0.00083823","pagerankComponentwiseCudaL2Norm","5000"
"asia_osm","11950757","25423206","678.349","19","0.00083823","pagerankComponentwiseCudaL2Norm","10000"
"asia_osm","11950757","25423206","678.337","19","0.00083823","pagerankComponentwiseCudaL2Norm","50000"
"asia_osm","11950757","25423206","682.895","19","0.00083823","pagerankComponentwiseCudaL2Norm","100000"
"asia_osm","11950757","25423206","678.279","19","0.00083823","pagerankComponentwiseCudaL2Norm","500000"
"asia_osm","11950757","25423206","678.312","19","0.00083823","pagerankComponentwiseCudaL2Norm","1000000"
"asia_osm","11950757","25423206","678.281","19","0.00083823","pagerankComponentwiseCudaL2Norm","5000000"
"asia_osm","11950757","25423206","678.288","19","0.00083823","pagerankComponentwiseCudaL2Norm","10000000"
"asia_osm","11950757","25423206","678.304","19","0.00083823","pagerankComponentwiseCudaL2Norm","50000000"
"asia_osm","11950757","25423206","0.931","1","0.043444","pagerankMonolithicCudaLiNorm","0"
"asia_osm","11950757","25423206","37.529","1","0.043444","pagerankComponentwiseCudaLiNorm","1"
"asia_osm","11950757","25423206","35.881","1","0.043444","pagerankComponentwiseCudaLiNorm","5"
"asia_osm","11950757","25423206","35.893","1","0.043444","pagerankComponentwiseCudaLiNorm","10"
"asia_osm","11950757","25423206","35.87","1","0.043444","pagerankComponentwiseCudaLiNorm","50"
"asia_osm","11950757","25423206","35.898","1","0.043444","pagerankComponentwiseCudaLiNorm","100"
"asia_osm","11950757","25423206","35.866","1","0.043444","pagerankComponentwiseCudaLiNorm","500"
"asia_osm","11950757","25423206","35.877","1","0.043444","pagerankComponentwiseCudaLiNorm","1000"
"asia_osm","11950757","25423206","35.88","1","0.043444","pagerankComponentwiseCudaLiNorm","5000"
"asia_osm","11950757","25423206","35.882","1","0.043444","pagerankComponentwiseCudaLiNorm","10000"
"asia_osm","11950757","25423206","37.784","1","0.043444","pagerankComponentwiseCudaLiNorm","50000"
"asia_osm","11950757","25423206","35.88","1","0.043444","pagerankComponentwiseCudaLiNorm","100000"
"asia_osm","11950757","25423206","35.883","1","0.043444","pagerankComponentwiseCudaLiNorm","500000"
"asia_osm","11950757","25423206","35.885","1","0.043444","pagerankComponentwiseCudaLiNorm","1000000"
"asia_osm","11950757","25423206","35.893","1","0.043444","pagerankComponentwiseCudaLiNorm","5000000"
"asia_osm","11950757","25423206","35.874","1","0.043444","pagerankComponentwiseCudaLiNorm","10000000"
"asia_osm","11950757","25423206","35.883","1","0.043444","pagerankComponentwiseCudaLiNorm","50000000"
